@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

ionosphere,1,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,32,3,0,91.428571,8.571429,0,0.805915,0.085714,0.29277,18.775832,61.631186,32.502297,3222,-3189.497703,0.928637,92.057143,-91.128506,26.157477,0.747356,80.478857,0.833333,10,0.043478,1,0.956522,22,0.166667,2,0.909091,0.833333,0.869565,0.807607,0.894928,0.814719,0.914286,0.124431,0.875569,0.085714,0.914069,0.914286,0.913334,0.807607,0.894928,0.874298,0.902868,0.914286,0.005,0.001,0.015625,0,15.625,0,115932,100232,13403,91.428571,50,?
ionosphere,2,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,315,36,34,2,0,94.444444,5.555556,0,0.875433,0.055556,0.235702,12.050941,49.071413,33.969909,2148,-2114.030091,0.943609,59.666667,-58.723058,29.733005,0.825917,87.527478,0.846154,11,0,0,1,23,0.153846,2,1,0.846154,0.916667,0.882305,0.923077,0.901709,0.944444,0.098291,0.901709,0.055556,0.948889,0.944444,0.943287,0.882305,0.923077,0.913395,0.9375,0.944444,0.005,0,0,0,0,0,115590,99923,13712,94.444444,50,?
ionosphere,2,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,31,4,0,88.571429,11.428571,0,0.747292,0.114286,0.338062,24.651163,69.939958,33.329976,4296,-4262.670024,0.952285,122.742857,-121.790572,24.848174,0.709948,74.55203,0.769231,10,0.045455,1,0.954545,21,0.230769,3,0.909091,0.769231,0.833333,0.75333,0.861888,0.785015,0.885714,0.161938,0.838062,0.114286,0.887662,0.885714,0.883437,0.75333,0.861888,0.834536,0.873188,0.885714,0.005,0.001,0.015625,0,15.625,0,115932,100232,13403,88.571429,50,?
ionosphere,2,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,32,3,0,91.428571,8.571429,0,0.813499,0.085714,0.29277,18.488372,60.56978,33.329976,3222,-3188.670024,0.952285,92.057143,-91.104858,26.968624,0.770532,80.914023,0.846154,11,0.045455,1,0.954545,21,0.153846,2,0.916667,0.846154,0.88,0.815076,0.90035,0.832784,0.914286,0.113586,0.886414,0.085714,0.914389,0.914286,0.913524,0.815076,0.90035,0.875105,0.906667,0.914286,0.007,0,0,0,0,0,115932,100232,13403,91.428571,50,?
ionosphere,2,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,33,2,0,94.285714,5.714286,0,0.873646,0.057143,0.239046,12.325581,49.455019,33.329976,2148,-2114.670024,0.952285,61.371429,-60.419144,29.089075,0.831116,87.276015,0.846154,11,0,0,1,22,0.153846,2,1,0.846154,0.916667,0.880705,0.923077,0.903297,0.942857,0.096703,0.903297,0.057143,0.947619,0.942857,0.941718,0.880705,0.923077,0.911701,0.936594,0.942857,0.005,0.001,0.015625,0,15.625,0,115932,100232,13403,94.285714,50,?
ionosphere,2,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,35,0,0,100,0,0,1,0,0,0,0,33.329976,0,33.329976,0.952285,0,0.952285,33.329976,0.952285,100,1,13,0,0,1,22,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0,0,0,0,0,115932,100232,13403,100,50,?
ionosphere,2,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,34,1,0,97.142857,2.857143,0,0.939759,0.028571,0.169031,6.162791,34.969979,33.329976,1074,-1040.670024,0.952285,30.685714,-29.733429,31.209525,0.891701,93.638008,1,13,0.045455,1,0.954545,21,0,0,0.928571,1,0.962963,0.941469,0.977273,0.928571,0.971429,0.016883,0.983117,0.028571,0.973469,0.971429,0.971625,0.941469,0.977273,0.962857,0.969854,0.971429,0.006,0.001,0,0,0,0,115932,100232,13403,97.142857,50,?
ionosphere,2,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,35,0,0,100,0,0,1,0,0,0,0,32.502297,0,32.502297,0.928637,0,0.928637,32.502297,0.928637,100,1,12,0,0,1,23,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0,0,0,0,0,115932,100232,13403,100,50,?
ionosphere,2,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,34,1,0,97.142857,2.857143,0,0.937833,0.028571,0.169031,6.258611,35.582782,32.502297,1074,-1041.497703,0.928637,30.685714,-29.757077,30.387357,0.86821,93.492952,1,12,0.043478,1,0.956522,22,0,0,0.923077,1,0.96,0.939651,0.978261,0.923077,0.971429,0.014907,0.985093,0.028571,0.973626,0.971429,0.971683,0.939651,0.978261,0.96383,0.968889,0.971429,0.006,0,0,0,0,0,115932,100232,13403,97.142857,50,?
ionosphere,2,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,33,2,0,94.285714,5.714286,0,0.878049,0.057143,0.239046,12.517221,50.321653,32.502297,2148,-2115.497703,0.928637,61.371429,-60.442792,28.272417,0.807783,86.985905,1,12,0.086957,2,0.913043,21,0,0,0.857143,1,0.923077,0.884652,0.956522,0.857143,0.942857,0.029814,0.970186,0.057143,0.95102,0.942857,0.943756,0.884652,0.956522,0.931429,0.938811,0.942857,0.005,0.001,0.015625,0,15.625,0,115932,100232,13403,94.285714,50,?
ionosphere,2,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,30,5,0,85.714286,14.285714,0,0.676525,0.142857,0.377964,31.293053,79.565519,32.502297,5370,-5337.497703,0.928637,153.428571,-152.499934,21.927597,0.626503,67.464762,0.75,9,0.086957,2,0.913043,21,0.25,3,0.818182,0.75,0.782609,0.677945,0.831522,0.699351,0.857143,0.194099,0.805901,0.142857,0.855519,0.857143,0.855557,0.677945,0.831522,0.802328,0.838113,0.857143,0.005,0.001,0,0,0,0,115932,100232,13403,85.714286,50,?
ionosphere,3,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,315,36,33,3,0,91.666667,8.333333,0,0.822368,0.083333,0.288675,18.076411,60.099962,33.969909,3222,-3188.030091,0.943609,89.5,-88.556391,27.614552,0.767071,81.291217,0.923077,12,0.086957,2,0.913043,21,0.076923,1,0.857143,0.923077,0.888889,0.823814,0.91806,0.818987,0.916667,0.080546,0.919454,0.083333,0.919372,0.916667,0.917284,0.823814,0.91806,0.888057,0.911111,0.916667,0.005,0.001,0.015625,0,15.625,0,115590,99923,13712,91.666667,50,?
ionosphere,3,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,33,2,0,94.285714,5.714286,0,0.873188,0.057143,0.239046,12.517221,50.321653,32.502297,2148,-2115.497703,0.928637,61.371429,-60.442792,28.272417,0.807783,86.985905,0.916667,11,0.043478,1,0.956522,22,0.083333,1,0.916667,0.916667,0.916667,0.873188,0.936594,0.868849,0.942857,0.069669,0.930331,0.057143,0.942857,0.942857,0.942857,0.873188,0.936594,0.917909,0.936594,0.942857,0.006,0.001,0,0,0,0,115932,100232,13403,94.285714,50,?
ionosphere,3,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,34,1,0,97.142857,2.857143,0,0.935305,0.028571,0.169031,6.258611,35.582782,32.502297,1074,-1041.497703,0.928637,30.685714,-29.757077,30.387357,0.86821,93.492952,0.916667,11,0,0,1,23,0.083333,1,1,0.916667,0.956522,0.937268,0.958333,0.945238,0.971429,0.054762,0.945238,0.028571,0.972619,0.971429,0.971111,0.937268,0.958333,0.953844,0.967623,0.971429,0.005,0.001,0,0.015625,0,15.625,115932,100232,13403,97.142857,50,?
ionosphere,3,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,33,2,0,94.285714,5.714286,0,0.873188,0.057143,0.239046,12.517221,50.321653,32.502297,2148,-2115.497703,0.928637,61.371429,-60.442792,28.272417,0.807783,86.985905,0.916667,11,0.043478,1,0.956522,22,0.083333,1,0.916667,0.916667,0.916667,0.873188,0.936594,0.868849,0.942857,0.069669,0.930331,0.057143,0.942857,0.942857,0.942857,0.873188,0.936594,0.917909,0.936594,0.942857,0.005,0,0,0,0,0,115932,100232,13403,94.285714,50,?
ionosphere,3,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,35,0,0,100,0,0,1,0,0,0,0,32.502297,0,32.502297,0.928637,0,0.928637,32.502297,0.928637,100,1,12,0,0,1,23,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0,0,0,0,0,115932,100232,13403,100,50,?
ionosphere,3,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,32,3,0,91.428571,8.571429,0,0.807339,0.085714,0.29277,18.488372,60.56978,33.329976,3222,-3188.670024,0.952285,92.057143,-91.104858,26.968624,0.770532,80.914023,0.769231,10,0,0,1,22,0.230769,3,1,0.769231,0.869565,0.822753,0.884615,0.854945,0.914286,0.145055,0.854945,0.085714,0.924571,0.914286,0.911431,0.822753,0.884615,0.870694,0.902868,0.914286,0.005,0,0.015625,0,15.625,0,115932,100232,13403,91.428571,50,?
ionosphere,3,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,32,3,0,91.428571,8.571429,0,0.819277,0.085714,0.29277,18.488372,60.56978,33.329976,3222,-3188.670024,0.952285,92.057143,-91.104858,26.968624,0.770532,80.914023,0.923077,12,0.090909,2,0.909091,20,0.076923,1,0.857143,0.923077,0.888889,0.820768,0.916084,0.81978,0.914286,0.082118,0.917882,0.085714,0.917007,0.914286,0.914876,0.820768,0.916084,0.884626,0.909561,0.914286,0.005,0.001,0,0,0,0,115932,100232,13403,91.428571,50,?
ionosphere,3,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,33,2,0,94.285714,5.714286,0,0.877622,0.057143,0.239046,12.325581,49.455019,33.329976,2148,-2114.670024,0.952285,61.371429,-60.419144,29.089075,0.831116,87.276015,0.923077,12,0.045455,1,0.954545,21,0.076923,1,0.923077,0.923077,0.923077,0.877622,0.938811,0.880642,0.942857,0.065235,0.934765,0.057143,0.942857,0.942857,0.942857,0.877622,0.938811,0.917782,0.938811,0.942857,0.005,0.001,0.015625,0,15.625,0,115932,100232,13403,94.285714,50,?
ionosphere,3,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,33,2,0,94.285714,5.714286,0,0.873646,0.057143,0.239046,12.325581,49.455019,33.329976,2148,-2114.670024,0.952285,61.371429,-60.419144,29.089075,0.831116,87.276015,0.846154,11,0,0,1,22,0.153846,2,1,0.846154,0.916667,0.880705,0.923077,0.903297,0.942857,0.096703,0.903297,0.057143,0.947619,0.942857,0.941718,0.880705,0.923077,0.911701,0.936594,0.942857,0.006,0,0,0,0,0,115932,100232,13403,94.285714,50,?
ionosphere,3,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,35,0,0,100,0,0,1,0,0,0,0,33.329976,0,33.329976,0.952285,0,0.952285,33.329976,0.952285,100,1,13,0,0,1,22,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.005,0.001,0,0,0,0,115932,100232,13403,100,50,?
ionosphere,4,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,315,36,35,1,0,97.222222,2.777778,0,0.938776,0.027778,0.166667,6.02547,34.698729,33.969909,1074,-1040.030091,0.943609,29.833333,-28.889725,31.851457,0.884763,93.763739,0.923077,12,0,0,1,23,0.076923,1,1,0.923077,0.96,0.94054,0.961538,0.950855,0.972222,0.049145,0.950855,0.027778,0.97338,0.972222,0.971962,0.94054,0.961538,0.955633,0.969362,0.972222,0.005,0.001,0,0,0,0,115590,99923,13712,97.222222,50,?
ionosphere,4,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,34,1,0,97.142857,2.857143,0,0.935305,0.028571,0.169031,6.258611,35.582782,32.502297,1074,-1041.497703,0.928637,30.685714,-29.757077,30.387357,0.86821,93.492952,0.916667,11,0,0,1,23,0.083333,1,1,0.916667,0.956522,0.937268,0.958333,0.945238,0.971429,0.054762,0.945238,0.028571,0.972619,0.971429,0.971111,0.937268,0.958333,0.953844,0.967623,0.971429,0.006,0,0,0,0,0,115932,100232,13403,97.142857,50,?
ionosphere,4,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,34,1,0,97.142857,2.857143,0,0.937833,0.028571,0.169031,6.258611,35.582782,32.502297,1074,-1041.497703,0.928637,30.685714,-29.757077,30.387357,0.86821,93.492952,1,12,0.043478,1,0.956522,22,0,0,0.923077,1,0.96,0.939651,0.978261,0.923077,0.971429,0.014907,0.985093,0.028571,0.973626,0.971429,0.971683,0.939651,0.978261,0.96383,0.968889,0.971429,0.005,0.001,0.015625,0,15.625,0,115932,100232,13403,97.142857,50,?
ionosphere,4,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,34,1,0,97.142857,2.857143,0,0.935305,0.028571,0.169031,6.258611,35.582782,32.502297,1074,-1041.497703,0.928637,30.685714,-29.757077,30.387357,0.86821,93.492952,0.916667,11,0,0,1,23,0.083333,1,1,0.916667,0.956522,0.937268,0.958333,0.945238,0.971429,0.054762,0.945238,0.028571,0.972619,0.971429,0.971111,0.937268,0.958333,0.953844,0.967623,0.971429,0.006,0,0,0,0,0,115932,100232,13403,97.142857,50,?
ionosphere,4,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,32,3,0,91.428571,8.571429,0,0.805915,0.085714,0.29277,18.775832,61.631186,32.502297,3222,-3189.497703,0.928637,92.057143,-91.128506,26.157477,0.747356,80.478857,0.833333,10,0.043478,1,0.956522,22,0.166667,2,0.909091,0.833333,0.869565,0.807607,0.894928,0.814719,0.914286,0.124431,0.875569,0.085714,0.914069,0.914286,0.913334,0.807607,0.894928,0.874298,0.902868,0.914286,0.005,0.001,0.015625,0,15.625,0,115932,100232,13403,91.428571,50,?
ionosphere,4,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,31,4,0,88.571429,11.428571,0,0.755245,0.114286,0.338062,24.651163,69.939958,33.329976,4296,-4262.670024,0.952285,122.742857,-121.790572,24.848174,0.709948,74.55203,0.846154,11,0.090909,2,0.909091,20,0.153846,2,0.846154,0.846154,0.846154,0.755245,0.877622,0.773119,0.885714,0.13047,0.86953,0.114286,0.885714,0.885714,0.885714,0.755245,0.877622,0.842557,0.877622,0.885714,0.006,0,0,0,0,0,115932,100232,13403,88.571429,50,?
ionosphere,4,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,33,2,0,94.285714,5.714286,0,0.877622,0.057143,0.239046,12.325581,49.455019,33.329976,2148,-2114.670024,0.952285,61.371429,-60.419144,29.089075,0.831116,87.276015,0.923077,12,0.045455,1,0.954545,21,0.076923,1,0.923077,0.923077,0.923077,0.877622,0.938811,0.880642,0.942857,0.065235,0.934765,0.057143,0.942857,0.942857,0.942857,0.877622,0.938811,0.917782,0.938811,0.942857,0.006,0,0,0,0,0,115932,100232,13403,94.285714,50,?
ionosphere,4,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,34,1,0,97.142857,2.857143,0,0.937833,0.028571,0.169031,6.162791,34.969979,33.329976,1074,-1040.670024,0.952285,30.685714,-29.733429,31.209525,0.891701,93.638008,0.923077,12,0,0,1,22,0.076923,1,1,0.923077,0.96,0.939651,0.961538,0.951648,0.971429,0.048352,0.951648,0.028571,0.972671,0.971429,0.971175,0.939651,0.961538,0.954712,0.968889,0.971429,0.006,0,0,0,0,0,115932,100232,13403,97.142857,50,?
ionosphere,4,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,32,3,0,91.428571,8.571429,0,0.824708,0.085714,0.29277,18.488372,60.56978,33.329976,3222,-3188.670024,0.952285,92.057143,-91.104858,26.968624,0.770532,80.914023,1,13,0.136364,3,0.863636,19,0,0,0.8125,1,0.896552,0.837678,0.931818,0.8125,0.914286,0.050649,0.949351,0.085714,0.930357,0.914286,0.915583,0.837678,0.931818,0.89852,0.91169,0.914286,0.004,0.001,0,0,0,0,115932,100232,13403,91.428571,50,?
ionosphere,4,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,33,2,0,94.285714,5.714286,0,0.873646,0.057143,0.239046,12.325581,49.455019,33.329976,2148,-2114.670024,0.952285,61.371429,-60.419144,29.089075,0.831116,87.276015,0.846154,11,0,0,1,22,0.153846,2,1,0.846154,0.916667,0.880705,0.923077,0.903297,0.942857,0.096703,0.903297,0.057143,0.947619,0.942857,0.941718,0.880705,0.923077,0.911701,0.936594,0.942857,0.005,0,0.015625,0,15.625,0,115932,100232,13403,94.285714,50,?
ionosphere,5,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,315,36,35,1,0,97.222222,2.777778,0,0.940789,0.027778,0.166667,6.02547,34.698729,33.969909,1074,-1040.030091,0.943609,29.833333,-28.889725,31.851457,0.884763,93.763739,1,13,0.043478,1,0.956522,22,0,0,0.928571,1,0.962963,0.942443,0.978261,0.928571,0.972222,0.0157,0.9843,0.027778,0.974206,0.972222,0.972428,0.942443,0.978261,0.964175,0.97037,0.972222,0.005,0.001,0,0,0,0,115590,99923,13712,97.222222,50,?
ionosphere,5,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20210415.0214,316,35,35,0,0,100,0,0,1,0,0,0,0,32.502297,0,32.502297,0.928637,0,0.928637,32.502297,0.928637,100,1,12,0,0,1,23,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.005,0.001,0.015625,0,15.625,0,115932,100232,13403,100,50,?
